,Item_id,sales_qty,sales_amt,COGS,profit,Comments,Status,Performance_Category,style_category,profit_margin,Customer,Total_Qty,Brand,Closeout_Qty
1018,N1434SS-20-S,9.0,900.0,642.42,0.400952,None,Active,Hot Seller,NECKLACE,0.0004455022222222,STERLING,2.0,Kay,0.0
1019,N1435SS-20-S,2.0,200.0,142.6,0.402524,None,Active,Healthy,NECKLACE,0.00201262,STERLING,9.0,Kay,0.0
1020,N1436SS-20-S,10.0,1000.0,733.1,0.36407,None,Active,Hot Seller,NECKLACE,0.00036407,STERLING,0.0,Kay,0.0
1021,N1437SS-20-S,4.0,400.0,295.14,0.355289,None,Active,Healthy,NECKLACE,0.0008882225,STERLING,7.0,Kay,7.0
1022,N151114KW-20-S,1.0,1129.08,896.04,0.260077,None,Active,Review,NECKLACE,0.0002303441740177,STERLING,0.0,Kay,0.0
1023,N161514KW-20-S,1.0,1342.03,1031.28,0.301324,None,Active,Review,NECKLACE,0.0002245285127754,STERLING,0.0,Kay,0.0
1024,N168214KW-20-S,1.0,6327.9,5121.59,0.235534,None,Active,Review,NECKLACE,3.722151108582626e-05,STERLING,0.0,Kay,0.0
1025,N1709SSBKBLK-20-S,5.0,6890.88,4926.15,0.398836,None,Active,Hot Seller,NECKLACE,5.787881954119068e-05,STERLING,2.0,Kay,0.0
1026,N1771SS-20-S,1.0,1250.83,933.63,0.339749,None,Active,Review,NECKLACE,0.0002716188450868,STERLING,0.0,Kay,0.0
1027,N1996SS-22-S,-1.0,-949.49,-669.41,0.418398,None,Active,Review,NECKLACE,-0.0004406555097999,STERLING,1.0,Kayoutlet,0.0
1028,N78910KY-STK-S,17.0,1997.78,1521.36,0.313154,None,Active,Hot Seller,NECKLACE,0.0001567509936028,STERLING,1.0,Kay,0.0
1029,N789SS-STK-S,36.0,1980.0,1062.23,0.864003,None,Active,Hot Seller,NECKLACE,0.0004363651515151,STERLING,0.0,Kay,0.0
1030,N790SS-STK-S,15.0,825.0,471.88,0.748325,None,Active,Hot Seller,NECKLACE,0.0009070606060606,STERLING,2.0,Kay,0.0
1031,N89410KW-STK-S,28.0,4065.19,3119.7,0.30307,None,Active,Hot Seller,NECKLACE,7.45524809418502e-05,STERLING,2.0,Kay,0.0
1032,N903SS-ST-S,5.0,348.32,253.55,0.373772,None,Active,Hot Seller,NECKLACE,0.0010730707395498,STERLING,2.0,Kay,0.0
1033,N916SSBBW-STK-S,21.0,1471.68,1327.83,0.108334,None,Active,Healthy,NECKLACE,7.361247010219613e-05,STERLING,5.0,Kay,0.0
1034,N997SS-STK-S,17.0,1360.0,1037.35,0.311032,None,Active,Healthy,NECKLACE,0.0002286999999999,STERLING,9.0,Kay,0.0
1035,P1917SS-ST-S,19.0,1392.76,1078.14,0.291817,None,Active,Hot Seller,PENDANT,0.0002095242539992,STERLING,0.0,Kay,0.0
1036,P210510KW-ST-S,6.0,1472.17,1042.36,0.412343,None,Active,Overstocked / Slow Moving,PENDANT,0.0002800919730737,STERLING,42.0,Kay,0.0
1037,P2195SS-ST-S,108.0,5003.34,3392.13,0.474984,None,Active,Hot Seller,PENDANT,9.493338449915456e-05,STERLING,0.0,Kay,0.0
1038,P223010KP-ST-S,29.0,3376.22,2319.38,0.455656,None,Active,Healthy,PENDANT,0.0001349603995,STERLING,6.0,Kay,0.0
1039,P2295410KW-ST-S,107.0,5762.28,3386.87,0.701358,None,Active,Hot Seller,PENDANT,0.0001217153626689,STERLING,1.0,N/A,0.0
1040,P233610KW-ST-S,85.0,15651.53,12802.81,0.222507,None,Active,Healthy,PENDANT,1.4216309843191047e-05,STERLING,6.0,Kay,0.0
1041,P233810KW-ST-S,16.0,3121.99,2259.45,0.381747,None,Active,Hot Seller,PENDANT,0.0001222768170301,STERLING,0.0,Kay,0.0
1042,P2594SS-STK-S,24.0,1320.0,610.02,1.163863,None,Active,Hot Seller,PENDANT,0.0008817143939393,STERLING,2.0,Kay,0.0
1043,P259510KY-STK-S,16.0,2001.69,1389.56,0.44052,None,Active,Healthy,PENDANT,0.0002200740374383,STERLING,7.0,Kay,0.0
1044,P2595SS-STK-S,25.0,1375.0,645.03,1.131683,None,Active,Hot Seller,PENDANT,0.0008230421818181,STERLING,1.0,Kay,0.0
1045,P259610KY-STK-S,12.0,1506.72,1059.93,0.421527,None,Active,Hot Seller,PENDANT,0.0002797646543485,STERLING,1.0,Kay,0.0
1046,P2596SS-STK-S,32.0,1760.0,893.46,0.969869,None,Active,Hot Seller,PENDANT,0.0005510619318181,STERLING,0.0,Kay,0.0
1047,P259710KY-STK-S,23.0,2607.62,1888.63,0.380693,None,Active,Hot Seller,PENDANT,0.0001459925142467,STERLING,2.0,Kay,0.0
1048,P2597SS-STK-S,31.0,1705.0,850.2,1.00541,None,Active,Hot Seller,PENDANT,0.0005896832844574,STERLING,1.0,Kay,0.0
1049,P259810KY-STK-S,14.0,1945.51,1451.71,0.34015,None,Active,Hot Seller,PENDANT,0.0001748384742304,STERLING,1.0,Kay,0.0
1050,P2598SS-STK-S,57.0,3135.0,1680.93,0.865038,None,Active,Healthy,PENDANT,0.0002759291866028,STERLING,4.0,Kay,0.0
1051,P259910KY-STK-S,25.0,3470.23,2588.94,0.340405,None,Active,Hot Seller,PENDANT,9.8092921794809e-05,STERLING,2.0,Kay,0.0
1052,P2599SS-STK-S,16.0,880.0,495.2,0.777059,None,Active,Healthy,PENDANT,0.000883021590909,STERLING,5.0,Kay,0.0
1053,P260010KY-STK-S,10.0,1165.45,909.16,0.281897,None,Active,Hot Seller,PENDANT,0.0002418782444549,STERLING,1.0,Kay,0.0
1054,P2600SS-STK-S,13.0,715.0,377.24,0.895345,None,Active,Hot Seller,PENDANT,0.0012522307692307,STERLING,0.0,Kay,0.0
1055,P260110KY-STK-S,15.0,2423.35,1808.21,0.340192,None,Active,Hot Seller,PENDANT,0.0001403808777106,STERLING,1.0,Kay,0.0
1056,P2601SS-STK-S,32.0,1760.0,950.7,0.851267,None,Active,Hot Seller,PENDANT,0.0004836744318181,STERLING,3.0,Kay,0.0
1057,P260210KY-STK-S,7.0,891.81,678.98,0.313455,None,Active,Hot Seller,PENDANT,0.000351481817876,STERLING,3.0,Kay,0.0
1058,P2602SS-STK-S,7.0,385.0,213.92,0.799738,None,Active,Hot Seller,PENDANT,0.0020772415584415,STERLING,1.0,Kay,0.0
1059,P260310KY-STK-S,8.0,1053.79,746.98,0.410733,None,Active,Hot Seller,PENDANT,0.0003897674109642,STERLING,0.0,Kay,0.0
1060,P2603SS-STK-S,13.0,715.0,370.4,0.930345,None,Active,Hot Seller,PENDANT,0.0013011818181818,STERLING,1.0,Kay,0.0
1061,P26504SS-ST-S,39.0,2064.01,1146.29,0.8006,None,Active,Healthy,PENDANT,0.0003878857176079,STERLING,9.0,Kay,0.0
1062,P279210KW-ST-S,24.0,5362.1,3600.58,0.489232,None,Active,Hot Seller,PENDANT,9.123888028943885e-05,STERLING,2.0,Kay,0.0
1063,P2792SS-ST-S,48.0,2901.12,1831.98,0.583598,None,Active,Hot Seller,PENDANT,0.0002011629991175,STERLING,0.0,N/A,0.0
1064,P279410KW-ST-S,21.0,4291.81,3224.81,0.330872,None,Active,Hot Seller,PENDANT,7.709381356583818e-05,STERLING,2.0,Kay,0.0
1065,P2794SS-ST-S,89.0,4013.9,2590.03,0.54975,None,Active,Hot Seller,PENDANT,0.0001369615585839,STERLING,2.0,N/A,0.0
1066,P2933SS-ST-S,55.0,2738.62,2689.32,0.018331,None,Active,Hot Seller,PENDANT,6.693517172882693e-06,STERLING,1.0,Kay,0.0
1067,P2934SS-ST-S,129.0,5170.05,4088.92,0.264404,None,Active,Overstocked / Slow Moving,PENDANT,5.114147832225993e-05,STERLING,63.0,Kay,0.0
1068,P2935SS-ST-S,99.0,3464.91,2581.44,0.342239,None,Active,Healthy,PENDANT,9.877283969857804e-05,STERLING,8.0,Kay,0.0
1069,P298710KY-STK-S,39.0,7111.72,5585.02,0.273356,None,Active,Hot Seller,PENDANT,3.8437396297941984e-05,STERLING,1.0,Kay,0.0
1070,P298910KW-STK-S,6.0,1023.99,700.94,0.460881,None,Active,Hot Seller,PENDANT,0.0004500834969091,STERLING,0.0,Kay,0.0
1071,P2989SS-STK-S,23.0,1610.0,1089.35,0.477945,None,Active,Healthy,PENDANT,0.0002968602484472,STERLING,7.0,Kay,0.0
1072,P2990SS-STK-S,27.0,1620.0,1174.86,0.378887,None,Active,Hot Seller,PENDANT,0.0002338808641975,STERLING,2.0,Kay,0.0
1073,P299710KW-STK-S,19.0,3492.89,2861.47,0.220662,None,Active,Hot Seller,PENDANT,6.317462044324328e-05,STERLING,0.0,Kay,0.0
1074,P2997SS-STK-S,18.0,1170.0,893.86,0.308929,None,Active,Hot Seller,PENDANT,0.0002640418803418,STERLING,0.0,Kay,0.0
1075,P299910KW-STK-S,9.0,1399.7,1073.51,0.303853,None,Active,Hot Seller,PENDANT,0.0002170843752232,STERLING,1.0,Kay,0.0
1076,P2999SS-STK-S,79.0,4345.0,3148.53,0.380009,None,Active,Healthy,PENDANT,8.745891829689298e-05,STERLING,4.0,Kay,0.0
1077,P300010KW-STK-S,18.0,3307.66,2700.81,0.224691,None,Active,Hot Seller,PENDANT,6.793050071651863e-05,STERLING,1.0,Kay,0.0
1078,P3000SS-STK-S,70.0,4550.0,3846.34,0.182942,None,Active,Hot Seller,PENDANT,4.020703296703296e-05,STERLING,3.0,Kay,0.0
1079,P3002SS-STK-S,115.0,6325.0,5105.71,0.238809,None,Active,Hot Seller,PENDANT,3.775636363636364e-05,STERLING,0.0,Kay,0.0
1080,P300310KPW-STK-S,10.0,1526.17,1043.81,0.462114,None,Active,Hot Seller,PENDANT,0.0003027932668051,STERLING,2.0,Kay,0.0
1081,P3003SS-STK-S,55.0,3025.0,2275.25,0.329524,None,Active,Hot Seller,PENDANT,0.000108933553719,STERLING,3.0,Kay,0.0
1082,P302810KYBLK-20-S,7.0,2542.14,1926.97,0.319242,None,Active,Hot Seller,PENDANT,0.0001255800231301,STERLING,3.0,Kay,0.0
1083,P302910KW-STK-S,38.0,6853.84,5042.4,0.359241,None,Active,Hot Seller,PENDANT,5.241455884584408e-05,STERLING,0.0,Kay,0.0
1084,P3029SS-STK-S,101.0,8080.0,5977.63,0.351706,None,Active,Overstocked / Slow Moving,PENDANT,4.3527970297029706e-05,STERLING,12.0,Kay,0.0
1085,P303410KW-STK-S,45.0,5188.28,4257.98,0.218483,None,Active,Hot Seller,PENDANT,4.211087296753453e-05,STERLING,2.0,Kay,0.0
1086,P303510KW-STK-S,20.0,3545.44,2714.07,0.306318,None,Active,Hot Seller,PENDANT,8.639773906764745e-05,STERLING,2.0,Kay,0.0
1087,P303610KW-STK-S,17.0,3567.91,2621.57,0.360982,None,Active,Hot Seller,PENDANT,0.0001011746372526,STERLING,0.0,Kay,0.0
1088,P303710KW-STK-S,28.0,8542.03,6276.97,0.360852,None,Active,Hot Seller,PENDANT,4.224429087699294e-05,STERLING,3.0,Kay,0.0
1089,P317910KW-STK-S,5.0,722.71,494.65,0.461053,None,Active,Healthy,PENDANT,0.0006379502151623,STERLING,9.0,Kay,0.0
1090,P3180SS-STK-S,3.0,109.35,83.22,0.313987,None,Active,Healthy,PENDANT,0.002871394604481,STERLING,7.0,Kay,0.0
1091,P3189SS-STK-S,26.0,1560.0,1053.0,0.481481,None,Active,Hot Seller,PENDANT,0.0003086416666666,STERLING,3.0,Kay,0.0
1092,P319210KW-STK-S,23.0,4059.65,2999.49,0.353446,None,Active,Hot Seller,PENDANT,8.706317047036074e-05,STERLING,3.0,Kay,0.0
1093,P3210SS-STK-S,23.0,1380.0,949.22,0.453825,None,Active,Hot Seller,PENDANT,0.0003288586956521,STERLING,3.0,Kay,0.0
1094,P321110KY-STK-S,39.0,5251.56,3849.47,0.364229,None,Active,Hot Seller,PENDANT,6.935634363884255e-05,STERLING,3.0,Kay,0.0
1095,P321210KY-STK-S,19.0,2394.51,1712.43,0.398311,None,Active,Hot Seller,PENDANT,0.0001663434272565,STERLING,1.0,Kay,0.0
1096,P321510KW-STK-S,19.0,4251.32,3220.46,0.320097,None,Active,Hot Seller,PENDANT,7.529355588381962e-05,STERLING,2.0,Kay,0.0
1097,P322510KY-STK-S,20.0,3889.94,3052.25,0.274449,None,Active,Healthy,PENDANT,7.055353038864353e-05,STERLING,4.0,Kay,0.0
1098,P3227SS-STK-S,48.0,2393.28,1639.16,0.460064,None,Active,Hot Seller,PENDANT,0.0001922315817622,STERLING,3.0,Kay,0.0
1099,P3237SS-20-S,6.0,3121.81,2242.5,0.392111,None,Active,Hot Seller,PENDANT,0.000125603736294,STERLING,0.0,Kay,0.0
1100,P3288SS-20-S,5.0,2200.17,1510.35,0.456728,None,Active,Hot Seller,PENDANT,0.0002075875955039,STERLING,0.0,Kay,0.0
1101,P3536710KW-ST-S,89.0,7956.45,5778.63,0.376874,None,Active,Overstocked / Slow Moving,PENDANT,4.7367104676080414e-05,STERLING,33.0,Kay,0.0
1102,P3573210KW-ST-S,46.0,4717.36,4059.55,0.16204,None,Active,Healthy,PENDANT,3.434972103040684e-05,STERLING,7.0,Kay,0.0
1103,P36179SS-ST-S,165.0,7912.8,6238.37,0.268408,None,Active,Overstocked / Slow Moving,PENDANT,3.392073602264685e-05,STERLING,13.0,Kay,0.0
1104,P3630SS-20-S,3.0,180.0,115.83,0.554001,None,Active,Low Inventory,PENDANT,0.0030777833333333,STERLING,1.0,Kay,1.0
1105,P3651SS-20-S,6.0,390.0,271.62,0.435829,None,Active,Hot Seller,PENDANT,0.0011175102564102,STERLING,1.0,Kay,1.0
1106,P3654SS-20-S,16.0,672.0,527.86,0.273064,None,Active,Hot Seller,PENDANT,0.0004063452380952,STERLING,0.0,Kay,0.0
1107,P3715SSYVBLK-20-S,13.0,2080.29,1501.89,0.385114,None,Active,Hot Seller,PENDANT,0.0001851251508203,STERLING,1.0,Kay,0.0
1108,P37889SS-ST-S,141.0,6709.48,4327.72,0.550349,None,Active,Healthy,PENDANT,8.20255817142312e-05,STERLING,4.0,Kay,0.0
1109,P395610KTT-20-S,3.0,644.16,476.79,0.351035,None,Active,Low Inventory,PENDANT,0.0005449500124192,STERLING,1.0,Kay,1.0
1110,P3958SS-20-S,7.0,350.0,253.96,0.378169,None,Active,Hot Seller,PENDANT,0.0010804828571428,STERLING,0.0,Kay,0.0
1111,P3994SS-20-S,4.0,473.12,357.12,0.32482,None,Active,Low Inventory,PENDANT,0.000686548867095,STERLING,1.0,Kay,0.0
1112,P399510KP-20-S,1.0,255.59,186.45,0.370823,None,Active,Review,PENDANT,0.0014508509722602,STERLING,1.0,Kay,1.0
1113,P399610KW-20-S,4.0,1912.37,1478.84,0.293155,None,Active,Low Inventory,PENDANT,0.0001532940801204,STERLING,2.0,Kay,0.0
1114,P399910KP-20-S,2.0,444.7,317.88,0.398955,None,Active,Healthy,PENDANT,0.0008971328985833,STERLING,2.0,Kay,0.0
1115,P399910KY-20-S,8.0,1796.41,1287.65,0.395107,None,Active,Hot Seller,PENDANT,0.00021994255209,STERLING,2.0,Kay,0.0
1116,P400110KP-20-S,2.0,487.89,372.91,0.308331,None,Active,Healthy,PENDANT,0.0006319682715366,STERLING,1.0,Kay,1.0
1117,P400210KP-20-S,10.0,2328.37,1659.88,0.402733,None,Active,Hot Seller,PENDANT,0.0001729677843298,STERLING,1.0,Kay,0.0
1118,P405310KW-20-S,6.0,1920.51,1363.01,0.409021,None,Active,Hot Seller,PENDANT,0.000212975199296,STERLING,1.0,Kay,0.0
1119,P4075SS-20-S,4.0,500.0,332.8,0.502403,None,Active,Low Inventory,PENDANT,0.001004806,STERLING,0.0,Kay,0.0
1120,P4076SS-20-S,6.0,750.0,504.79,0.485766,None,Active,Hot Seller,PENDANT,0.000647688,STERLING,0.0,Kay,0.0
1121,P407710KY-20-S,2.0,489.2,355.74,0.375161,None,Active,Healthy,PENDANT,0.0007668867538838,STERLING,1.0,Kay,0.0
1122,P407810KY-20-S,2.0,419.64,316.76,0.324788,None,Active,Healthy,PENDANT,0.0007739681631874,STERLING,3.0,Kay,0.0
1123,P409410KW-20-S,3.0,2384.42,1784.17,0.33643,None,Active,Healthy,PENDANT,0.0001410951090831,STERLING,3.0,Kay,0.0
1124,P410310KW-22-S,3.0,1146.81,912.27,0.257094,None,Active,Review,PENDANT,0.0002241818609883,STERLING,,Kay Outlet,0.0
1125,P410310KY-22-S,6.0,2309.03,1828.21,0.263,None,Active,Hot Seller,PENDANT,0.000113900642261,STERLING,2.0,Kay Outlet,0.0
1126,P4214SS-20-S,3.0,564.74,412.62,0.368668,None,Active,Low Inventory,PENDANT,0.0006528101427205,STERLING,2.0,Kay,2.0
1127,P445414KW-20-S,2.0,5024.09,3993.44,0.258085,None,Active,Healthy,PENDANT,5.1369501740613726e-05,STERLING,1.0,Kay,0.0
1128,P4476SS-20-S,1.0,134.46,96.36,0.395392,None,Active,Review,PENDANT,0.0029405919976201,STERLING,2.0,Kay,0.0
1129,P4487SS-20-S,5.0,1259.71,957.1,0.316173,None,Active,Hot Seller,PENDANT,0.0002509887196259,STERLING,0.0,Kay,0.0
1130,R1048610KW-20-S,7.0,1108.48,863.74,0.283349,None,Active,Healthy,RING,0.0002556194067551,STERLING,10.0,Kay Outlet,0.0
1131,R1048610KY-20-S,8.0,1290.19,952.83,0.354061,None,Active,Healthy,RING,0.0002744254722172,STERLING,5.0,Kay Outlet,0.0
1132,R1103610KP-ST-S,13.0,5895.4,5086.61,0.159003,None,Active,Overstocked / Slow Moving,RING,2.6970689011771894e-05,STERLING,15.0,Kay,2.0
1133,R1103610KY-ST-S,37.0,16868.44,14281.04,0.181177,None,Active,Healthy,RING,1.074059011977397e-05,STERLING,9.0,Kay,0.0
1134,R1112810KW-STK-S,8.0,1660.48,1199.49,0.384321,None,Active,Hot Seller,RING,0.0002314517488918,STERLING,2.0,Kay,0.0
1135,R1126510KY-20-S,1.0,1087.28,803.77,0.352725,None,Active,Review,RING,0.0003244104554484,STERLING,1.0,Jared,0.0
1136,R1135010KW-20-S,9.0,1538.83,1177.75,0.306584,None,Active,Healthy,RING,0.0001992318839637,STERLING,9.0,Kay,0.0
1137,R1135010KY-20-S,6.0,1027.41,767.83,0.338069,None,Active,Healthy,RING,0.0003290497464498,STERLING,7.0,Kay,0.0
1138,R1175810KW-STK-S,2.0,942.84,767.26,0.22884,None,Active,Healthy,RING,0.0002427135038818,STERLING,4.0,Kay,0.0
1139,R1177314KW-20-S,2.0,2855.14,2146.13,0.330366,None,Active,Healthy,RING,0.0001157092121577,STERLING,5.0,Kay,0.0
1140,R12043SS-STK-S,6.0,450.0,295.76,0.521503,None,Active,Healthy,RING,0.0011588955555555,STERLING,7.0,Kay,0.0
1141,R1206810KY-22-S,-1.0,-239.46,-165.97,0.44279,None,Active,Review,RING,-0.0018491188507475,STERLING,4.0,Kay Outlet,0.0
1142,R12070SSBBW-STK-S,10.0,700.3,520.6,0.345178,None,Active,Overstocked / Slow Moving,RING,0.0004929001856347,STERLING,28.0,Kay,0.0
1143,R1248310KW-STK-S,9.0,2724.6,2132.97,0.277373,None,Active,Overstocked / Slow Moving,RING,0.0001018032004697,STERLING,19.0,Kay,0.0
1144,R1250114KW-STK-S,1.0,1663.99,1420.87,0.171106,None,Active,Deadweight,RING,0.0001028287429611,STERLING,6.0,Kay,3.0
1145,R1250414KW-STK-S,17.0,21014.51,17861.0,0.176558,None,Active,Hot Seller,RING,8.40171862203782e-06,STERLING,2.0,Kay,0.0
1146,R1254210KW-STK-S,64.0,7667.64,5882.84,0.30339,None,Active,Healthy,RING,3.956758533264472e-05,STERLING,4.0,Kay,0.0
1147,R12544SS-STK-S,6.0,1050.0,731.88,0.434661,None,Active,Healthy,RING,0.0004139628571428,STERLING,4.0,Kay,4.0
1148,R1254510KW-STK-S,16.0,2653.24,1993.74,0.330785,None,Active,Hot Seller,RING,0.0001246720990185,STERLING,3.0,Kay,0.0
1149,R1255110KY-STK-S,26.0,3622.18,2962.76,0.222569,None,Active,Hot Seller,RING,6.144614569126879e-05,STERLING,1.0,Kay,0.0
1150,R1256310KW-STK-S,24.0,10930.98,7690.06,0.421442,None,Active,Overstocked / Slow Moving,RING,3.855482308082166e-05,STERLING,22.0,Kay,0.0
1151,R1256410KW-STK-S,7.0,3382.73,2622.81,0.289735,None,Active,Healthy,RING,8.565123435804809e-05,STERLING,5.0,Kay,0.0
1152,R1262510KW-20-S,9.0,1586.9,1427.67,0.111531,None,Active,Healthy,RING,7.028231142479047e-05,STERLING,5.0,Kay,0.0
1153,R1264914KYBLK-20-S,5.0,1298.75,944.84,0.374571,None,Active,Healthy,RING,0.0002884088546679,STERLING,9.0,Kay,0.0
1154,R1265014KYBLK-20-S,5.0,2126.69,1434.91,0.482106,None,Active,Healthy,RING,0.0002266931240566,STERLING,6.0,Kay,0.0
1155,R1265814KWBLK-20-S,34.0,8803.82,7705.16,0.142587,None,Active,Hot Seller,RING,1.6196037629120088e-05,STERLING,2.0,Kay,0.0
1156,R1265814KYBLK-20-S,18.0,4737.92,4042.0,0.172172,None,Active,Healthy,RING,3.633915304606241e-05,STERLING,4.0,Kay,0.0
1157,R1291610KW-20-S,0.0,0.0,0.0,0.0,None,Active,Deadweight,RING,,STERLING,6.0,Kay,0.0
1158,R1303310KY-20-S,1.0,2040.0,1571.65,0.297998,None,Active,Review,RING,0.0001460774509803,STERLING,0.0,Kay,0.0
1159,R1313410KW-20-S,5.0,7942.96,6376.11,0.245737,None,Active,Hot Seller,RING,3.093771087856416e-05,STERLING,0.0,Kay,0.0
1160,R13469SS-20-S,4.0,400.0,270.84,0.476886,None,Active,Healthy,RING,0.001192215,STERLING,8.0,Kay,0.0
1161,R1347610KW-20-S,3.0,1080.33,837.1,0.290562,None,Active,Healthy,RING,0.0002689567076726,STERLING,4.0,N/A,0.0
1162,R13533SS-20-S,16.0,560.0,432.53,0.294707,None,Active,Healthy,RING,0.0005262625,STERLING,4.0,Kay,0.0
1163,R13535SS-20-S,38.0,2090.0,1371.66,0.523701,None,Active,Hot Seller,RING,0.0002505746411483,STERLING,0.0,Kay,0.0
1164,R1353910KP-20-S,14.0,917.53,790.93,0.160064,None,Active,Hot Seller,RING,0.0001744509716303,STERLING,3.0,Kay,0.0
1165,R1353910KW-20-S,10.0,622.82,537.87,0.157937,None,Active,Healthy,RING,0.0002535836999454,STERLING,4.0,Kay,0.0
1166,R1353910KY-20-S,20.0,1265.14,1101.83,0.148217,None,Active,Healthy,RING,0.0001171546232037,STERLING,6.0,Kay,0.0
1167,R1354010KP-20-S,1.0,133.76,86.2,0.55174,None,Active,Review,RING,0.0041248504784689,STERLING,0.0,Kay,0.0
1168,R1354010KW-20-S,2.0,264.52,217.65,0.215345,None,Active,Healthy,RING,0.0008140972327234,STERLING,1.0,Kay,0.0
1169,R1354010KY-20-S,2.0,243.64,193.88,0.256653,None,Active,Healthy,RING,0.0010534107699885,STERLING,0.0,Kay,0.0
1170,R1354110KW-20-S,11.0,1326.17,1064.63,0.245662,None,Active,Hot Seller,RING,0.0001852417110928,STERLING,3.0,Kay,0.0
1171,R1354110KY-20-S,4.0,484.58,394.71,0.227686,None,Active,Low Inventory,RING,0.0004698625613933,STERLING,1.0,Kay,0.0
1172,R1354410KP-20-S,7.0,576.26,479.78,0.201092,None,Active,Healthy,RING,0.0003489605386457,STERLING,5.0,Kay,0.0
1173,R1354410KW-20-S,10.0,854.02,716.79,0.19145,None,Active,Healthy,RING,0.000224175077867,STERLING,7.0,Kay,0.0
1174,R1354410KY-20-S,10.0,843.88,647.83,0.302625,None,Active,Healthy,RING,0.0003586114139451,STERLING,7.0,Kay,0.0
1175,R1371910KY-20-S,4.0,644.34,511.37,0.260026,None,Active,Healthy,RING,0.0004035540242728,STERLING,3.0,N/A,0.0
1176,R1372210KY-20-S,2.0,742.36,606.46,0.224087,None,Active,Healthy,RING,0.0003018575893097,STERLING,8.0,N/A,0.0
1177,R1401610KY-20-S,2.0,630.0,468.44,0.344889,None,Active,Healthy,RING,0.0005474428571428,STERLING,1.0,Kay,3.0
1178,R1404010KY-20-S,2.0,1134.16,867.11,0.307977,None,Active,Healthy,RING,0.0002715463426677,STERLING,3.0,Kay,0.0
1179,R1411510KW-20-S,2.0,1899.36,1527.8,0.243199,None,Active,Healthy,RING,0.0001280426038244,STERLING,0.0,Kay,6.0
1180,R1419010KW-20-S,4.0,1220.44,968.99,0.259497,None,Active,Healthy,RING,0.0002126257743109,STERLING,7.0,N/A,0.0
1181,R14232SS-20-S,7.0,845.25,611.79,0.381601,None,Active,Healthy,RING,0.0004514652469683,STERLING,7.0,Kay,0.0
1182,R1423310KP-20-S,2.0,481.02,341.38,0.409045,None,Active,Healthy,RING,0.0008503700469834,STERLING,2.0,Kay,0.0
1183,R1423410KW-20-S,3.0,2136.65,1631.52,0.309606,None,Active,Low Inventory,RING,0.0001449025343411,STERLING,1.0,Kay,0.0
1184,R1423510KY-20-S,6.0,1491.12,1113.5,0.339128,None,Active,Hot Seller,RING,0.00022743172917,STERLING,2.0,Kay,0.0
1185,R1434114KW-20-S,1.0,1777.74,1438.63,0.235717,None,Active,Review,RING,0.0001325936301146,STERLING,2.0,Kay,0.0
1186,R1439110KW-20-S,2.0,447.68,331.0,0.352507,None,Active,Healthy,RING,0.0007874084167262,STERLING,5.0,N/A,0.0
1187,R15231SS-20-S,8.0,600.0,494.76,0.212709,None,Active,Healthy,RING,0.000354515,STERLING,4.0,Kay,0.0
1188,R15232SS-20-S,5.0,450.0,336.5,0.337295,None,Active,Hot Seller,RING,0.0007495444444444,STERLING,3.0,Kay,0.0
1189,R15233SS-20-S,4.0,300.0,225.92,0.327903,None,Active,Healthy,RING,0.00109301,STERLING,6.0,Kay,0.0
1190,R15234SS-20-S,19.0,1805.0,1328.25,0.35893,None,Active,Hot Seller,RING,0.0001988531855955,STERLING,3.0,Kay,0.0
1191,R15235SS-20-S,10.0,800.0,596.7,0.340707,None,Active,Hot Seller,RING,0.00042588375,STERLING,3.0,Kay,0.0
1192,R15236SS-20-S,14.0,1260.0,945.04,0.333276,None,Active,Healthy,RING,0.0002645047619047,STERLING,4.0,Kay,0.0
1193,R15237SS-20-S,9.0,945.0,724.59,0.304185,None,Active,Hot Seller,RING,0.0003218888888888,STERLING,3.0,Kay,0.0
1194,R15238SS-20-S,19.0,1862.0,1396.29,0.333533,None,Active,Hot Seller,RING,0.000179126208378,STERLING,2.0,Kay,0.0
1195,R15239SS-20-S,11.0,935.0,699.36,0.336936,None,Active,Healthy,RING,0.0003603593582887,STERLING,4.0,Kay,0.0
1196,R15240SS-20-S,2.0,170.0,127.24,0.336057,None,Active,Healthy,RING,0.0019768058823529,STERLING,5.0,Kay,0.0
1197,R15241SS-20-S,10.0,1000.0,760.14,0.315547,None,Active,Hot Seller,RING,0.000315547,STERLING,3.0,Kay,0.0
1198,R1541814KW-20-S,2.0,5500.0,4368.44,0.25903,None,Active,Healthy,RING,4.709636363636363e-05,STERLING,1.0,Kay,0.0
1199,R15432SS-20-S,2.0,208.0,147.28,0.412275,None,Active,Healthy,RING,0.0019820913461538,STERLING,6.0,Kay,0.0
1200,R1560614KY-20-S,2.0,1605.66,1252.95,0.281503,None,Active,Healthy,RING,0.0001753191833887,STERLING,7.0,Kay,0.0
1201,R1583510KW-20-S,8.0,1791.22,1311.65,0.365623,None,Active,Healthy,RING,0.0002041195386384,STERLING,4.0,Kay,0.0
1202,R1583510KY-20-S,8.0,1760.34,1339.86,0.313823,None,Active,Hot Seller,RING,0.0001782740834157,STERLING,0.0,Kay,0.0
1203,R1594810KW-20-S,5.0,934.3,742.36,0.258553,None,Active,Healthy,RING,0.0002767344536016,STERLING,8.0,Kay,0.0
