Unnamed: 0,Item_id,sales_qty,sales_amt,COGS,profit,Comments,Status,Performance_Category,style_category,profit_margin,Customer,Total_Qty,Brand,Closeout_Qty,style_cd,onhand,stock,Inventory_Difference,profit_amt,profit_margin_pct
857,P303610KW-STK-S,17.0,3567.91,2621.57,0.360982,None,Active,Hot Seller,PENDANT,0.0001011746372526,STERLING,0.0,Kay,0.0,P303610KW-STK-S,1.0,1.0,-1.0,946.3399999999997,26.52365110106476
858,P303710KW-STK-S,28.0,8542.03,6276.97,0.360852,None,Active,Hot Seller,PENDANT,4.224429087699294e-05,STERLING,3.0,Kay,0.0,P303710KW-STK-S,5.0,5.0,-2.0,2265.0600000000004,26.516647682108353
859,P317910KW-STK-S,5.0,722.71,494.65,0.461053,None,Active,Healthy,PENDANT,0.0006379502151623,STERLING,9.0,Kay,0.0,P317910KW-STK-S,10.0,10.0,-1.0,228.06000000000006,31.556225872064875
860,P3180SS-STK-S,3.0,109.35,83.22,0.313987,None,Active,Healthy,PENDANT,0.002871394604481,STERLING,7.0,Kay,0.0,P3180SS-STK-S,7.0,7.0,0.0,26.129999999999995,23.8957475994513
861,P3189SS-STK-S,26.0,1560.0,1053.0,0.481481,None,Active,Hot Seller,PENDANT,0.0003086416666666,STERLING,3.0,Kay,0.0,P3189SS-STK-S,3.0,3.0,0.0,507.0,32.5
862,P319210KW-STK-S,23.0,4059.65,2999.49,0.353446,None,Active,Hot Seller,PENDANT,8.706317047036074e-05,STERLING,3.0,Kay,0.0,P319210KW-STK-S,2.0,3.0,1.0,1060.1600000000003,26.114566526671023
863,P3210SS-STK-S,23.0,1380.0,949.22,0.453825,None,Active,Hot Seller,PENDANT,0.0003288586956521,STERLING,3.0,Kay,0.0,P3210SS-STK-S,4.0,4.0,-1.0,430.78,31.215942028985506
864,P321110KY-STK-S,39.0,5251.56,3849.47,0.364229,None,Active,Hot Seller,PENDANT,6.935634363884255e-05,STERLING,3.0,Kay,0.0,P321110KY-STK-S,3.0,3.0,0.0,1402.0900000000006,26.69854290915462
865,P321510KW-STK-S,19.0,4251.32,3220.46,0.320097,None,Active,Hot Seller,PENDANT,7.529355588381962e-05,STERLING,2.0,Kay,0.0,P321510KW-STK-S,2.0,2.0,0.0,1030.8599999999997,24.247998268772985
866,P322510KY-STK-S,20.0,3889.94,3052.25,0.274449,None,Active,Healthy,PENDANT,7.055353038864353e-05,STERLING,4.0,Kay,0.0,P322510KY-STK-S,6.0,6.0,-2.0,837.69,21.53477945675255
867,P3227SS-STK-S,48.0,2393.28,1639.16,0.460064,None,Active,Hot Seller,PENDANT,0.0001922315817622,STERLING,3.0,Kay,0.0,P3227SS-STK-S,4.0,4.0,-1.0,754.1200000000001,31.509894370905204
868,P3288SS-20-S,5.0,2200.17,1510.35,0.456728,None,Active,Hot Seller,PENDANT,0.0002075875955039,STERLING,0.0,Kay,0.0,P3288SS-20-S,1.0,1.0,-1.0,689.8200000000002,31.353031811178234
869,P3536710KW-ST-S,89.0,7956.45,5778.63,0.376874,None,Active,Overstocked / Slow Moving,PENDANT,4.7367104676080414e-05,STERLING,33.0,Kay,0.0,P3536710KW-ST-S,12.0,13.0,21.0,2177.8199999999997,27.371754991233527
870,P3573210KW-ST-S,46.0,4717.36,4059.55,0.16204,None,Active,Healthy,PENDANT,3.434972103040684e-05,STERLING,7.0,Kay,0.0,P3573210KW-ST-S,9.0,9.0,-2.0,657.8099999999995,13.944451981616826
871,P36179SS-ST-S,165.0,7912.8,6238.37,0.268408,None,Active,Overstocked / Slow Moving,PENDANT,3.392073602264685e-05,STERLING,13.0,Kay,0.0,P36179SS-ST-S,16.0,16.0,-3.0,1674.4300000000003,21.16103022950157
872,P3630SS-20-S,3.0,180.0,115.83,0.554001,None,Active,Low Inventory,PENDANT,0.0030777833333333,STERLING,1.0,Kay,1.0,P3630SS-20-S,1.0,1.0,0.0,64.17,35.65
873,P3651SS-20-S,6.0,390.0,271.62,0.435829,None,Active,Hot Seller,PENDANT,0.0011175102564102,STERLING,1.0,Kay,1.0,P3651SS-20-S,1.0,1.0,0.0,118.38,30.353846153846153
874,P3654SS-20-S,16.0,672.0,527.86,0.273064,None,Active,Hot Seller,PENDANT,0.0004063452380952,STERLING,0.0,Kay,0.0,P3654SS-20-S,1.0,1.0,-1.0,144.14,21.449404761904763
875,P3715SSYVBLK-20-S,13.0,2080.29,1501.89,0.385114,None,Active,Hot Seller,PENDANT,0.0001851251508203,STERLING,1.0,Kay,0.0,P3715SSYVBLK-20-S,1.0,3.0,0.0,578.3999999999999,27.80381581414129
876,P37889SS-ST-S,141.0,6709.48,4327.72,0.550349,None,Active,Healthy,PENDANT,8.20255817142312e-05,STERLING,4.0,Kay,0.0,P37889SS-ST-S,6.0,7.0,-2.0,2381.7599999999993,35.498429088394325
877,P395610KTT-20-S,3.0,644.16,476.79,0.351035,None,Active,Low Inventory,PENDANT,0.0005449500124192,STERLING,1.0,Kay,1.0,P395610KTT-20-S,1.0,1.0,0.0,167.36999999999995,25.982675111773467
878,P3958SS-20-S,7.0,350.0,253.96,0.378169,None,Active,Hot Seller,PENDANT,0.0010804828571428,STERLING,0.0,Kay,0.0,P3958SS-20-S,1.0,1.0,-1.0,96.03999999999999,27.439999999999998
879,P3994SS-20-S,4.0,473.12,357.12,0.32482,None,Active,Low Inventory,PENDANT,0.000686548867095,STERLING,1.0,Kay,0.0,P3994SS-20-S,1.0,1.0,0.0,116.0,24.51809266148123
880,P399510KP-20-S,1.0,255.59,186.45,0.370823,None,Active,Review,PENDANT,0.0014508509722602,STERLING,1.0,Kay,1.0,P399510KP-20-S,1.0,1.0,0.0,69.14000000000001,27.051136585938423
881,P399610KW-20-S,4.0,1912.37,1478.84,0.293155,None,Active,Low Inventory,PENDANT,0.0001532940801204,STERLING,2.0,Kay,0.0,P399610KW-20-S,2.0,2.0,0.0,433.53,22.6697762462285
882,P399910KP-20-S,2.0,444.7,317.88,0.398955,None,Active,Healthy,PENDANT,0.0008971328985833,STERLING,2.0,Kay,0.0,P399910KP-20-S,2.0,2.0,0.0,126.82,28.518102091297504
883,P399910KY-20-S,8.0,1796.41,1287.65,0.395107,None,Active,Hot Seller,PENDANT,0.00021994255209,STERLING,2.0,Kay,0.0,P399910KY-20-S,2.0,2.0,0.0,508.76,28.320928963877957
884,P400110KP-20-S,2.0,487.89,372.91,0.308331,None,Active,Healthy,PENDANT,0.0006319682715366,STERLING,1.0,Kay,1.0,P400110KP-20-S,1.0,1.0,0.0,114.97999999999996,23.566787595564566
885,P400210KP-20-S,10.0,2328.37,1659.88,0.402733,None,Active,Hot Seller,PENDANT,0.0001729677843298,STERLING,1.0,Kay,0.0,P400210KP-20-S,1.0,1.0,0.0,668.4899999999998,28.71064306789728
886,P405310KW-20-S,6.0,1920.51,1363.01,0.409021,None,Active,Hot Seller,PENDANT,0.000212975199296,STERLING,1.0,Kay,0.0,P405310KW-20-S,2.0,2.0,-1.0,557.5,29.02874757225945
887,P407710KY-20-S,2.0,489.2,355.74,0.375161,None,Active,Healthy,PENDANT,0.0007668867538838,STERLING,1.0,Kay,0.0,P407710KY-20-S,1.0,1.0,0.0,133.45999999999998,27.281275551921503
888,P407810KY-20-S,2.0,419.64,316.76,0.324788,None,Active,Healthy,PENDANT,0.0007739681631874,STERLING,3.0,Kay,0.0,P407810KY-20-S,3.0,3.0,0.0,102.88,24.516252025545707
889,P409410KW-20-S,3.0,2384.42,1784.17,0.33643,None,Active,Healthy,PENDANT,0.0001410951090831,STERLING,3.0,Kay,0.0,P409410KW-20-S,3.0,3.0,0.0,600.25,25.173836824049456
890,P410310KW-22-S,3.0,1146.81,912.27,0.257094,None,Active,Review,PENDANT,0.0002241818609883,STERLING,,Kay Outlet,0.0,P410310KW-22-S,1.0,1.0,,234.53999999999996,20.451513328275826
891,P410310KY-22-S,6.0,2309.03,1828.21,0.263,None,Active,Hot Seller,PENDANT,0.000113900642261,STERLING,2.0,Kay Outlet,0.0,P410310KY-22-S,1.0,1.0,1.0,480.82000000000016,20.8234626661412
892,P4214SS-20-S,3.0,564.74,412.62,0.368668,None,Active,Low Inventory,PENDANT,0.0006528101427205,STERLING,2.0,Kay,2.0,P4214SS-20-S,2.0,2.0,0.0,152.12,26.936289265856857
893,P445414KW-20-S,2.0,5024.09,3993.44,0.258085,None,Active,Healthy,PENDANT,5.1369501740613726e-05,STERLING,1.0,Kay,0.0,P445414KW-20-S,1.0,1.0,0.0,1030.65,20.514162763803995
894,P4476SS-20-S,1.0,134.46,96.36,0.395392,None,Active,Review,PENDANT,0.0029405919976201,STERLING,2.0,Kay,0.0,P4476SS-20-S,2.0,2.0,0.0,38.10000000000001,28.3355644801428
895,R1048610KW-20-S,7.0,1108.48,863.74,0.283349,None,Active,Healthy,RING,0.0002556194067551,STERLING,10.0,Kay Outlet,0.0,R1048610KW-20-S,8.0,8.0,2.0,244.74,22.078882794457275
896,R1048610KY-20-S,8.0,1290.19,952.83,0.354061,None,Active,Healthy,RING,0.0002744254722172,STERLING,5.0,Kay Outlet,0.0,R1048610KY-20-S,8.0,8.0,-3.0,337.36,26.148086715910058
897,R1103610KP-ST-S,13.0,5895.4,5086.61,0.159003,None,Active,Overstocked / Slow Moving,RING,2.6970689011771894e-05,STERLING,15.0,Kay,2.0,R1103610KP-ST-S,13.0,13.0,2.0,808.79,13.719001255215932
898,R1103610KY-ST-S,37.0,16868.44,14281.04,0.181177,None,Active,Healthy,RING,1.074059011977397e-05,STERLING,9.0,Kay,0.0,R1103610KY-ST-S,10.0,11.0,-1.0,2587.399999999998,15.338703519708982
899,R1112810KW-STK-S,8.0,1660.48,1199.49,0.384321,None,Active,Hot Seller,RING,0.0002314517488918,STERLING,2.0,Kay,0.0,R1112810KW-STK-S,2.0,2.0,0.0,460.99,27.76245423010214
900,R1126510KY-20-S,1.0,1087.28,803.77,0.352725,None,Active,Review,RING,0.0003244104554484,STERLING,1.0,Jared,0.0,R1126510KY-20-S,1.0,3.0,0.0,283.51,26.075160032374367
901,R1135010KW-20-S,9.0,1538.83,1177.75,0.306584,None,Active,Healthy,RING,0.0001992318839637,STERLING,9.0,Kay,0.0,R1135010KW-20-S,9.0,9.0,0.0,361.0799999999999,23.464580233034184
902,R1135010KY-20-S,6.0,1027.41,767.83,0.338069,None,Active,Healthy,RING,0.0003290497464498,STERLING,7.0,Kay,0.0,R1135010KY-20-S,6.0,6.0,1.0,259.58000000000004,25.26547337479682
903,R1175810KW-STK-S,2.0,942.84,767.26,0.22884,None,Active,Healthy,RING,0.0002427135038818,STERLING,4.0,Kay,0.0,R1175810KW-STK-S,4.0,6.0,0.0,175.58000000000004,18.62245980229944
904,R1177314KW-20-S,2.0,2855.14,2146.13,0.330366,None,Active,Healthy,RING,0.0001157092121577,STERLING,5.0,Kay,0.0,R1177314KW-20-S,6.0,6.0,-1.0,709.0099999999998,24.83275776319199
905,R12043SS-STK-S,6.0,450.0,295.76,0.521503,None,Active,Healthy,RING,0.0011588955555555,STERLING,7.0,Kay,0.0,R12043SS-STK-S,7.0,9.0,0.0,154.24,34.275555555555556
906,R1206810KY-22-S,-1.0,-239.46,-165.97,0.44279,None,Active,Review,RING,-0.0018491188507475,STERLING,4.0,Kay Outlet,0.0,R1206810KY-22-S,4.0,4.0,0.0,-73.49000000000001,30.689885575879067
907,R1206810KY-22-S,5.0,909.1,773.37,0.175504,None,Active,Healthy,RING,0.0001930524694753,STERLING,4.0,Kay Outlet,0.0,R1206810KY-22-S,4.0,4.0,0.0,135.73000000000002,14.930150698493016
908,R12070SSBBW-STK-S,10.0,700.3,520.6,0.345178,None,Active,Overstocked / Slow Moving,RING,0.0004929001856347,STERLING,28.0,Kay,0.0,R12070SSBBW-STK-S,40.0,40.0,-12.0,179.69999999999993,25.66043124375267
909,R1248310KW-STK-S,9.0,2724.6,2132.97,0.277373,None,Active,Overstocked / Slow Moving,RING,0.0001018032004697,STERLING,19.0,Kay,0.0,R1248310KW-STK-S,20.0,20.0,-1.0,591.6300000000001,21.714380092490646
910,R1250114KW-STK-S,1.0,1663.99,1420.87,0.171106,None,Active,Deadweight,RING,0.0001028287429611,STERLING,6.0,Kay,3.0,R1250114KW-STK-S,5.0,6.0,1.0,243.12000000000012,14.610664727552455
911,R1250414KW-STK-S,17.0,21014.51,17861.0,0.176558,None,Active,Hot Seller,RING,8.40171862203782e-06,STERLING,2.0,Kay,0.0,R1250414KW-STK-S,2.0,2.0,0.0,3153.5099999999984,15.006345615481868
912,R1254210KW-STK-S,64.0,7667.64,5882.84,0.30339,None,Active,Healthy,RING,3.956758533264472e-05,STERLING,4.0,Kay,0.0,R1254210KW-STK-S,6.0,6.0,-2.0,1784.8000000000002,23.277044827352356
913,R12544SS-STK-S,6.0,1050.0,731.88,0.434661,None,Active,Healthy,RING,0.0004139628571428,STERLING,4.0,Kay,4.0,R12544SS-STK-S,4.0,4.0,0.0,318.12,30.297142857142855
914,R1254510KW-STK-S,16.0,2653.24,1993.74,0.330785,None,Active,Hot Seller,RING,0.0001246720990185,STERLING,3.0,Kay,0.0,R1254510KW-STK-S,3.0,3.0,0.0,659.4999999999998,24.85640198398938
915,R1256310KW-STK-S,24.0,10930.98,7690.06,0.421442,None,Active,Overstocked / Slow Moving,RING,3.855482308082166e-05,STERLING,22.0,Kay,0.0,R1256310KW-STK-S,21.0,21.0,1.0,3240.919999999999,29.648942729746093
916,R1256410KW-STK-S,7.0,3382.73,2622.81,0.289735,None,Active,Healthy,RING,8.565123435804809e-05,STERLING,5.0,Kay,0.0,R1256410KW-STK-S,5.0,5.0,0.0,759.9200000000001,22.464695674795212
917,R1262510KW-20-S,9.0,1586.9,1427.67,0.111531,None,Active,Healthy,RING,7.028231142479047e-05,STERLING,5.0,Kay,0.0,R1262510KW-20-S,6.0,6.0,-1.0,159.23000000000002,10.034028609238138
918,R1264914KYBLK-20-S,5.0,1298.75,944.84,0.374571,None,Active,Healthy,RING,0.0002884088546679,STERLING,9.0,Kay,0.0,R1264914KYBLK-20-S,9.0,9.0,0.0,353.90999999999997,27.250048123195374
919,R1265014KYBLK-20-S,5.0,2126.69,1434.91,0.482106,None,Active,Healthy,RING,0.0002266931240566,STERLING,6.0,Kay,0.0,R1265014KYBLK-20-S,6.0,8.0,0.0,691.78,32.52848322980782
920,R1265814KWBLK-20-S,34.0,8803.82,7705.16,0.142587,None,Active,Hot Seller,RING,1.6196037629120088e-05,STERLING,2.0,Kay,0.0,R1265814KWBLK-20-S,2.0,2.0,0.0,1098.6599999999999,12.479355552476083
921,R1265814KYBLK-20-S,18.0,4737.92,4042.0,0.172172,None,Active,Healthy,RING,3.633915304606241e-05,STERLING,4.0,Kay,0.0,R1265814KYBLK-20-S,14.0,14.0,-10.0,695.9200000000001,14.68830203971363
922,R1291610KW-20-S,0.0,0.0,0.0,0.0,None,Active,Deadweight,RING,,STERLING,6.0,Kay,0.0,R1291610KW-20-S,6.0,6.0,0.0,0.0,
923,R13469SS-20-S,4.0,400.0,270.84,0.476886,None,Active,Healthy,RING,0.001192215,STERLING,8.0,Kay,0.0,R13469SS-20-S,7.0,7.0,1.0,129.16000000000003,32.290000000000006
924,R1347610KW-20-S,3.0,1080.33,837.1,0.290562,None,Active,Healthy,RING,0.0002689567076726,STERLING,4.0,,0.0,R1347610KW-20-S,5.0,5.0,-1.0,243.2299999999999,22.51441689113511
925,R13533SS-20-S,16.0,560.0,432.53,0.294707,None,Active,Healthy,RING,0.0005262625,STERLING,4.0,Kay,0.0,R13533SS-20-S,4.0,5.0,0.0,127.47000000000003,22.762500000000006
926,R1353910KP-20-S,14.0,917.53,790.93,0.160064,None,Active,Hot Seller,RING,0.0001744509716303,STERLING,3.0,Kay,0.0,R1353910KP-20-S,5.0,5.0,-2.0,126.60000000000002,13.797913964666009
927,R1353910KW-20-S,10.0,622.82,537.87,0.157937,None,Active,Healthy,RING,0.0002535836999454,STERLING,4.0,Kay,0.0,R1353910KW-20-S,5.0,5.0,-1.0,84.95000000000005,13.639574837031573
928,R1353910KY-20-S,20.0,1265.14,1101.83,0.148217,None,Active,Healthy,RING,0.0001171546232037,STERLING,6.0,Kay,0.0,R1353910KY-20-S,7.0,7.0,-1.0,163.31000000000017,12.908452819450824
929,R1354010KW-20-S,2.0,264.52,217.65,0.215345,None,Active,Healthy,RING,0.0008140972327234,STERLING,1.0,Kay,0.0,R1354010KW-20-S,2.0,2.0,-1.0,46.869999999999976,17.718887040677444
930,R1354110KW-20-S,11.0,1326.17,1064.63,0.245662,None,Active,Hot Seller,RING,0.0001852417110928,STERLING,3.0,Kay,0.0,R1354110KW-20-S,2.0,2.0,1.0,261.53999999999996,19.721453508976975
931,R1354110KY-20-S,4.0,484.58,394.71,0.227686,None,Active,Low Inventory,RING,0.0004698625613933,STERLING,1.0,Kay,0.0,R1354110KY-20-S,1.0,1.0,0.0,89.87,18.54595732386809
932,R1354410KP-20-S,7.0,576.26,479.78,0.201092,None,Active,Healthy,RING,0.0003489605386457,STERLING,5.0,Kay,0.0,R1354410KP-20-S,5.0,5.0,0.0,96.48000000000002,16.7424426474161
933,R1354410KW-20-S,10.0,854.02,716.79,0.19145,None,Active,Healthy,RING,0.000224175077867,STERLING,7.0,Kay,0.0,R1354410KW-20-S,7.0,7.0,0.0,137.23000000000002,16.068710334652586
934,R1354410KY-20-S,10.0,843.88,647.83,0.302625,None,Active,Healthy,RING,0.0003586114139451,STERLING,7.0,Kay,0.0,R1354410KY-20-S,8.0,8.0,-1.0,196.04999999999995,23.23197611034744
935,R1371910KY-20-S,4.0,644.34,511.37,0.260026,None,Active,Healthy,RING,0.0004035540242728,STERLING,3.0,,0.0,R1371910KY-20-S,3.0,3.0,0.0,132.97000000000003,20.63662041779185
936,R1372210KY-20-S,2.0,742.36,606.46,0.224087,None,Active,Healthy,RING,0.0003018575893097,STERLING,8.0,,0.0,R1372210KY-20-S,8.0,8.0,0.0,135.89999999999998,18.3064820302818
937,R1401610KY-20-S,2.0,630.0,468.44,0.344889,None,Active,Healthy,RING,0.0005474428571428,STERLING,1.0,Kay,3.0,R1401610KY-20-S,6.0,6.0,-5.0,161.56,25.644444444444446
938,R1404010KY-20-S,2.0,1134.16,867.11,0.307977,None,Active,Healthy,RING,0.0002715463426677,STERLING,3.0,Kay,0.0,R1404010KY-20-S,4.0,4.0,-1.0,267.05000000000007,23.546060520561475
939,R1411510KW-20-S,2.0,1899.36,1527.8,0.243199,None,Active,Healthy,RING,0.0001280426038244,STERLING,0.0,Kay,6.0,R1411510KW-20-S,6.0,6.0,-6.0,371.55999999999995,19.562378906579056
940,R1419010KW-20-S,4.0,1220.44,968.99,0.259497,None,Active,Healthy,RING,0.0002126257743109,STERLING,7.0,,0.0,R1419010KW-20-S,7.0,7.0,0.0,251.45000000000005,20.60322506636951
941,R14232SS-20-S,7.0,845.25,611.79,0.381601,None,Active,Healthy,RING,0.0004514652469683,STERLING,7.0,Kay,0.0,R14232SS-20-S,7.0,7.0,0.0,233.46000000000004,27.620230700976045
942,R1423310KP-20-S,2.0,481.02,341.38,0.409045,None,Active,Healthy,RING,0.0008503700469834,STERLING,2.0,Kay,0.0,R1423310KP-20-S,2.0,2.0,0.0,139.64,29.02997796349424
943,R1423410KW-20-S,3.0,2136.65,1631.52,0.309606,None,Active,Low Inventory,RING,0.0001449025343411,STERLING,1.0,Kay,0.0,R1423410KW-20-S,1.0,1.0,0.0,505.1300000000001,23.641214050031596
944,R1423510KY-20-S,6.0,1491.12,1113.5,0.339128,None,Active,Hot Seller,RING,0.00022743172917,STERLING,2.0,Kay,0.0,R1423510KY-20-S,2.0,2.0,0.0,377.6199999999999,25.324588228982236
945,R1434114KW-20-S,1.0,1777.74,1438.63,0.235717,None,Active,Review,RING,0.0001325936301146,STERLING,2.0,Kay,0.0,R1434114KW-20-S,2.0,2.0,0.0,339.1099999999999,19.07534285103558
946,R1439110KW-20-S,2.0,447.68,331.0,0.352507,None,Active,Healthy,RING,0.0007874084167262,STERLING,5.0,,0.0,R1439110KW-20-S,5.0,5.0,0.0,116.68,26.063259471050753
947,R15231SS-20-S,8.0,600.0,494.76,0.212709,None,Active,Healthy,RING,0.000354515,STERLING,4.0,Kay,0.0,R15231SS-20-S,5.0,5.0,-1.0,105.24000000000001,17.540000000000003
948,R15232SS-20-S,5.0,450.0,336.5,0.337295,None,Active,Hot Seller,RING,0.0007495444444444,STERLING,3.0,Kay,0.0,R15232SS-20-S,3.0,3.0,0.0,113.5,25.222222222222225
949,R15233SS-20-S,4.0,300.0,225.92,0.327903,None,Active,Healthy,RING,0.00109301,STERLING,6.0,Kay,0.0,R15233SS-20-S,6.0,6.0,0.0,74.08000000000001,24.693333333333335
950,R15234SS-20-S,19.0,1805.0,1328.25,0.35893,None,Active,Hot Seller,RING,0.0001988531855955,STERLING,3.0,Kay,0.0,R15234SS-20-S,1.0,1.0,2.0,476.75,26.41274238227147
951,R15235SS-20-S,10.0,800.0,596.7,0.340707,None,Active,Hot Seller,RING,0.00042588375,STERLING,3.0,Kay,0.0,R15235SS-20-S,3.0,3.0,0.0,203.29999999999995,25.412499999999994
952,R15236SS-20-S,14.0,1260.0,945.04,0.333276,None,Active,Healthy,RING,0.0002645047619047,STERLING,4.0,Kay,0.0,R15236SS-20-S,4.0,5.0,0.0,314.96000000000004,24.9968253968254
953,R15237SS-20-S,9.0,945.0,724.59,0.304185,None,Active,Hot Seller,RING,0.0003218888888888,STERLING,3.0,Kay,0.0,R15237SS-20-S,3.0,3.0,0.0,220.40999999999997,23.323809523809523
954,R15238SS-20-S,19.0,1862.0,1396.29,0.333533,None,Active,Hot Seller,RING,0.000179126208378,STERLING,2.0,Kay,0.0,R15238SS-20-S,2.0,2.0,0.0,465.71000000000004,25.011278195488725
955,R15239SS-20-S,11.0,935.0,699.36,0.336936,None,Active,Healthy,RING,0.0003603593582887,STERLING,4.0,Kay,0.0,R15239SS-20-S,4.0,4.0,0.0,235.64,25.202139037433152
956,R15240SS-20-S,2.0,170.0,127.24,0.336057,None,Active,Healthy,RING,0.0019768058823529,STERLING,5.0,Kay,0.0,R15240SS-20-S,5.0,5.0,0.0,42.760000000000005,25.152941176470588
957,R15241SS-20-S,10.0,1000.0,760.14,0.315547,None,Active,Hot Seller,RING,0.000315547,STERLING,3.0,Kay,0.0,R15241SS-20-S,2.0,2.0,1.0,239.86,23.986
958,R1541814KW-20-S,2.0,5500.0,4368.44,0.25903,None,Active,Healthy,RING,4.709636363636363e-05,STERLING,1.0,Kay,0.0,R1541814KW-20-S,1.0,1.0,0.0,1131.5600000000004,20.57381818181819
959,R15432SS-20-S,2.0,208.0,147.28,0.412275,None,Active,Healthy,RING,0.0019820913461538,STERLING,6.0,Kay,0.0,R15432SS-20-S,6.0,6.0,0.0,60.72,29.19230769230769
960,R1560614KY-20-S,2.0,1605.66,1252.95,0.281503,None,Active,Healthy,RING,0.0001753191833887,STERLING,7.0,Kay,0.0,R1560614KY-20-S,7.0,7.0,0.0,352.71000000000004,21.96666791226038
961,R1583510KW-20-S,8.0,1791.22,1311.65,0.365623,None,Active,Healthy,RING,0.0002041195386384,STERLING,4.0,Kay,0.0,R1583510KW-20-S,3.0,3.0,1.0,479.56999999999994,26.77337233840622
962,R1583510KY-20-S,8.0,1760.34,1339.86,0.313823,None,Active,Hot Seller,RING,0.0001782740834157,STERLING,0.0,Kay,0.0,R1583510KY-20-S,2.0,2.0,-2.0,420.48,23.88629469307066
963,R1594810KW-20-S,5.0,934.3,742.36,0.258553,None,Active,Healthy,RING,0.0002767344536016,STERLING,8.0,Kay,0.0,R1594810KW-20-S,6.0,6.0,2.0,191.93999999999994,20.543722573049337
964,R1594810KY-20-S,2.0,371.7,293.46,0.266612,None,Active,Healthy,RING,0.0007172773742265,STERLING,4.0,Kay,0.0,R1594810KY-20-S,3.0,3.0,1.0,78.24000000000001,21.049233252623086
965,R1595114KW-20-S,1.0,352.12,256.26,0.374073,None,Active,Deadweight,RING,0.0010623452232193,STERLING,6.0,Kay,0.0,R1595114KW-20-S,6.0,8.0,0.0,95.86000000000001,27.22367374758605
966,R1595214KW-20-S,2.0,1014.64,841.28,0.206066,None,Active,Healthy,RING,0.0002030927225419,STERLING,5.0,Kay,0.0,R1595214KW-20-S,5.0,5.0,0.0,173.36,17.085862966175196
967,R1595410KY-20-S,2.0,653.23,508.71,0.284091,None,Active,Healthy,RING,0.0004349019487776,STERLING,4.0,Kay,0.0,R1595410KY-20-S,4.0,4.0,0.0,144.52000000000004,22.123907352693546
968,R1596414KW-20-S,2.0,890.51,673.66,0.321898,None,Active,Healthy,RING,0.0003614760081301,STERLING,7.0,Kay,0.0,R1596414KW-20-S,8.0,8.0,-1.0,216.85000000000002,24.35121447260559
969,R1596414KY-20-S,3.0,1246.33,1012.4,0.231064,None,Active,Healthy,RING,0.0001853955212503,STERLING,4.0,Kay,0.0,R1596414KY-20-S,4.0,4.0,0.0,233.92999999999995,18.769507273354566
970,R1597110KW-20-S,6.0,1481.87,1035.68,0.430818,None,Active,Hot Seller,RING,0.0002907259071308,STERLING,3.0,Kay,0.0,R1597110KW-20-S,3.0,3.0,0.0,446.1899999999998,30.109928671205964
971,R1597110KY-20-S,5.0,1235.81,849.17,0.455315,None,Active,Healthy,RING,0.0003684344680816,STERLING,8.0,Kay,0.0,R1597110KY-20-S,9.0,9.0,-1.0,386.64,31.28636279039658
972,R1599710KW-20-S,2.0,656.04,507.88,0.291722,None,Active,Healthy,RING,0.0004446710566428,STERLING,5.0,Kay,0.0,R1599710KW-20-S,5.0,5.0,0.0,148.15999999999997,22.583988781171875
973,R1599710KY-20-S,1.0,337.55,239.91,0.406985,None,Active,Deadweight,RING,0.0012057028588357,STERLING,5.0,Kay,0.0,R1599710KY-20-S,5.0,5.0,0.0,97.64000000000001,28.92608502444083
974,R32045SS-STK-S,29.0,1170.0,935.94,0.25008,None,Active,Overstocked / Slow Moving,RING,0.0002137435897435,STERLING,23.0,Kay,0.0,R32045SS-STK-S,21.0,21.0,2.0,234.05999999999995,20.0051282051282
975,R827610KY-ST-S,23.0,7308.51,5328.09,0.371694,None,Active,Healthy,RING,5.085769876486453e-05,STERLING,9.0,Kay,0.0,R827610KY-ST-S,9.0,9.0,0.0,1980.42,27.097452148249097
976,R1158110KW-20-S,2.0,303.04,198.17,0.529192,None,Active,Healthy,WED BAND,0.0017462777191129,STERLING,6.0,Kay,0.0,R1158110KW-20-S,7.0,7.0,-1.0,104.87000000000003,34.60599260823655
977,R1158110KY-20-S,2.0,321.28,213.7,0.503416,None,Active,Healthy,WED BAND,0.0015669073705179,STERLING,7.0,Kay,0.0,R1158110KY-20-S,6.0,6.0,1.0,107.57999999999998,33.48481075697211
978,MX1116SS-ST-S,81.0,5379.29,3542.22,0.518621,None,Active,Healthy,BOX SET,9.64106787326952e-05,STERLING,5.0,Kay Outlet,0.0,MX1116SS-ST-S,7.0,7.0,-2.0,1837.0700000000002,34.150789416447154
979,E341510KW-22-S,2.0,333.8,254.23,0.312984,None,Active,Healthy,EARRING,0.000937639304973,STERLING,2.0,Kay Outlet,0.0,E341510KW-22-S,2.0,2.0,0.0,79.57000000000002,23.837627321749558
980,N1998SS-22-S,3.0,2846.41,1974.68,0.441453,None,Active,Low Inventory,NECKLACE,0.0001550911499046,STERLING,0.0,Kayoutlet,0.0,N1998SS-22-S,1.0,1.0,-1.0,871.7299999999998,30.625595047797045
981,P2667E285710WSTO-S,2.0,959.97,711.11,0.349959,None,Active,Healthy,PENDANT,0.0003645520172505,STERLING,1.0,Kay Outlet,2.0,P2667E285710WSTO-S,2.0,2.0,-1.0,248.86,25.923726783128643
